CustomerID,CustomerName,BirthDate,Gender,MaritalStatus,TotalChildren,HouseOwnerFlag,NumberCarsOwned,Education,Occupation,Continent,Country,State,City,YearlyIncome,DateFirstPurchase
28697,Raquel Gutierrez,1975-10-18,F,M,0,0,0,Graduate Degree,Clerical,Europe,United Kingdom,England,Liverpool,40000.00,2013-08-28
28698,Kristina Madan,1974-10-20,F,S,0,1,1,Partial College,Manual,Europe,Germany,Nordrhein-Westfalen,Leipzig,20000.00,2013-10-06
28699,Leah Lu,1986-03-10,F,S,1,1,0,Bachelors,Clerical,Europe,Germany,Saarland,Poing,30000.00,2013-09-30
28700,Summer Garcia,1974-10-20,F,S,0,0,0,Graduate Degree,Clerical,Europe,Germany,Saarland,Offenbach,40000.00,2013-10-29
28701,Felicia Gill,1980-09-24,F,S,0,0,0,Graduate Degree,Clerical,Europe,Germany,Hamburg,M├╝nchen,40000.00,2013-10-30
28702,Danny Martin,1986-01-30,M,S,0,0,0,Graduate Degree,Skilled Manual,Europe,Germany,Hessen,Duesseldorf,60000.00,2013-11-18
28703,Felicia Suarez,1974-11-05,F,M,0,1,0,Graduate Degree,Skilled Manual,Europe,United Kingdom,England,London,60000.00,2013-09-09
28704,Roy Ruiz,1974-09-02,M,M,0,1,0,Graduate Degree,Skilled Manual,Europe,United Kingdom,England,London,60000.00,2013-08-29
28705,Ashley Powell,1957-08-16,F,S,3,0,2,Partial College,Manual,Europe,Germany,Hessen,Darmstadt,10000.00,2013-10-02
28706,Reginald Ashe,1958-02-06,M,S,3,1,2,Partial College,Manual,Europe,Germany,Saarland,Berlin,10000.00,2013-10-17
28707,Sharon Raje,1962-04-23,F,S,3,0,2,Partial College,Manual,Europe,France,Val de Marne,Orly,10000.00,2012-04-14
28708,Darryl Sun,1962-09-05,M,S,2,0,1,Partial College,Manual,Europe,France,Moselle,Metz,20000.00,2012-04-07
28709,Stefanie Gonzalez,1957-01-04,F,S,2,0,1,Partial College,Manual,Europe,United Kingdom,England,London,20000.00,2013-03-03
28710,Tyrone Vazquez,1959-01-15,M,M,2,1,2,High School,Manual,Europe,Germany,Nordrhein-Westfalen,Bonn,10000.00,2013-08-02
28711,Rebekah Torres,1974-05-25,F,M,1,1,0,Bachelors,Clerical,Europe,France,Hauts de Seine,Colombes,30000.00,2012-04-04
28712,Gregory Goel,1974-06-05,M,S,1,0,0,Bachelors,Clerical,Europe,United Kingdom,England,West Sussex,30000.00,2013-04-12
28713,Franklin Nath,1979-11-23,M,M,0,1,0,Graduate Degree,Clerical,Europe,France,Hauts de Seine,Colombes,40000.00,2012-04-17
28714,Arturo Gao,1971-12-19,M,S,2,1,0,Bachelors,Professional,Pacific,Australia,Victoria,Sunbury,90000.00,2013-02-25
28715,Maria Foster,1971-03-19,F,S,2,1,1,Bachelors,Professional,Pacific,Australia,Queensland,Gold Coast,60000.00,2013-07-18
28716,Darren Garcia,1976-07-05,M,S,3,1,1,Bachelors,Professional,Pacific,Australia,Victoria,South Melbourne,60000.00,2013-08-20
28717,Calvin Anand,1971-01-18,M,M,3,1,1,Bachelors,Professional,Pacific,Australia,New South Wales,North Sydney,60000.00,2013-04-30
28718,Cassandra Raman,1970-09-23,F,M,3,0,1,Bachelors,Professional,Pacific,Australia,New South Wales,Lavender Bay,60000.00,2013-08-26
28719,Neil Vazquez,1973-10-16,M,S,0,0,1,Bachelors,Professional,Pacific,Australia,New South Wales,Lane Cove,70000.00,2013-02-04
28720,Candice Liu,1981-11-21,F,S,0,1,1,Bachelors,Professional,Pacific,Australia,Queensland,Brisbane,70000.00,2013-02-02
28721,Jaclyn Lin,1975-08-31,F,M,3,0,2,Bachelors,Professional,Pacific,Australia,Queensland,Hervey Bay,60000.00,2013-10-30
28722,Carmen Stone,1979-05-22,F,S,0,0,2,Partial High School,Manual,Europe,France,Moselle,Metz,20000.00,2013-07-24
28723,Ryan Yang,1979-04-22,M,S,0,0,1,Partial College,Clerical,Europe,United Kingdom,England,Watford,30000.00,2013-04-04
28724,Marvin Navarro,1980-04-05,M,S,0,0,1,Partial College,Clerical,Europe,France,Seine (Paris),Paris,30000.00,2012-04-23
28725,Edward Jenkins,1980-04-08,M,S,0,1,1,Partial College,Clerical,Europe,France,Seine Saint Denis,Tremblay-en-France,30000.00,2013-04-26
28726,Kelli Liang,1985-12-14,F,S,0,0,2,Partial High School,Manual,Europe,Germany,Saarland,Kiel,20000.00,2013-11-24
28727,Brett Madan,1986-05-01,M,S,0,0,2,Partial High School,Manual,Europe,France,Nord,Roncq,20000.00,2012-05-28
28728,Dylan Long,1985-08-11,M,S,0,0,2,Partial High School,Manual,Europe,France,Nord,Dunkerque,20000.00,2012-06-17
28729,Heather Sun,1986-02-13,F,S,0,1,2,Partial High School,Manual,Europe,United Kingdom,England,London,20000.00,2013-04-07
28730,Nicole Robinson,1985-04-18,F,S,0,0,1,Partial College,Clerical,Europe,United Kingdom,England,Stoke-on-Trent,30000.00,2013-02-03
28731,Jermaine Subram,1979-09-13,M,S,0,0,1,High School,Manual,Europe,United Kingdom,England,Birmingham,30000.00,2013-04-21
28732,Bianca Yang,1979-09-17,F,M,1,1,0,Bachelors,Skilled Manual,Europe,United Kingdom,England,Gateshead,40000.00,2013-09-22
28733,Diana Ramos,1980-03-30,F,M,1,1,0,Bachelors,Skilled Manual,Europe,United Kingdom,England,London,40000.00,2013-09-12
28734,Briana Moreno,1985-05-11,F,M,1,1,0,Bachelors,Skilled Manual,Europe,United Kingdom,England,London,40000.00,2013-09-29
28735,Kimberly Morgan,1984-10-02,F,S,0,0,1,High School,Manual,Europe,United Kingdom,England,Esher-Molesey,30000.00,2013-05-08
28736,Paula Navarro,1978-10-21,F,S,0,0,1,High School,Manual,Europe,France,Essonne,Morangis,30000.00,2012-06-28
28737,Eugene Lin,1977-09-19,M,S,0,0,2,Partial High School,Manual,Europe,France,Loiret,Orleans,10000.00,2013-02-13
28738,Lori Romero,1983-03-20,F,M,0,1,2,Partial High School,Manual,Europe,United Kingdom,England,London,20000.00,2013-08-26
28739,Mya Perry,1978-09-19,F,S,0,0,1,High School,Manual,Europe,France,Seine Saint Denis,Bobigny,30000.00,2012-06-16
28740,Alisha Alan,1978-10-03,F,M,1,1,0,Bachelors,Skilled Manual,Europe,France,Seine (Paris),Paris,40000.00,2012-06-09
28741,Bruce Dominguez,1979-04-20,M,M,1,1,1,Bachelors,Skilled Manual,Europe,Germany,Nordrhein-Westfalen,Werne,40000.00,2013-12-15
28742,Erick Vance,1978-08-26,M,M,1,1,1,Bachelors,Skilled Manual,Europe,United Kingdom,England,Cambridge,40000.00,2013-09-30
28743,Kelly Wood,1920-11-14,F,S,2,0,2,Partial High School,Manual,Europe,France,Seine (Paris),Paris,20000.00,2013-10-07
28744,Jenny Xu,1978-01-02,F,S,0,0,1,High School,Manual,Europe,Germany,Nordrhein-Westfalen,Berlin,30000.00,2013-11-01
28745,Geoffrey Rana,1982-08-21,M,S,0,0,2,Partial High School,Manual,Europe,United Kingdom,England,Milton Keynes,10000.00,2013-11-25
28746,Juan Ruiz,1977-05-05,M,M,0,1,2,Partial High School,Manual,Europe,United Kingdom,England,Lancaster,10000.00,2013-04-08
28747,Arthur Gonzalez,1976-11-24,M,M,0,0,2,Partial High School,Manual,Europe,United Kingdom,England,Berks,10000.00,2013-05-24
28748,Kelly Washington,1977-04-03,F,S,0,0,2,Partial High School,Manual,Europe,United Kingdom,England,Cheltenham,10000.00,2013-07-15
28749,Franklin Zhou,1983-10-05,M,S,0,0,1,High School,Manual,Europe,France,Seine Saint Denis,Drancy,30000.00,2012-06-22
28750,Andy Romero,1978-06-21,M,M,1,1,1,Bachelors,Skilled Manual,Europe,France,Seine (Paris),Paris,40000.00,2012-06-20
28751,Joe Belson,1983-05-25,M,M,1,1,1,Bachelors,Skilled Manual,Europe,France,Seine (Paris),Paris,40000.00,2012-06-17
28752,Andre Subram,1978-05-17,M,S,1,0,1,Partial College,Clerical,Europe,Germany,Hessen,Berlin,40000.00,2013-12-13
28753,Kristine Carlson,1977-01-05,F,S,0,0,2,Partial High School,Manual,Europe,United Kingdom,England,West Sussex,20000.00,2013-02-26
28754,Chad Nara,1982-04-21,M,S,0,1,2,Partial High School,Manual,Europe,Germany,Nordrhein-Westfalen,Berlin,20000.00,2013-07-31
28755,Raymond Gonzalez,1982-05-21,M,S,0,1,1,High School,Manual,Europe,United Kingdom,England,Stoke-on-Trent,30000.00,2013-06-11
28756,Stacey Hee,1975-11-29,F,S,2,1,0,Partial College,Clerical,Europe,France,Seine et Marne,Lieusaint,40000.00,2012-06-14
28757,Ronald Rodriguez,1977-03-19,M,M,2,1,1,Partial College,Clerical,Europe,France,Seine (Paris),Paris,40000.00,2012-06-16
28758,Troy Rodriguez,1977-02-04,M,M,2,1,1,Partial College,Clerical,Europe,France,Somme,Saint Ouen,40000.00,2012-06-19
28759,Melissa Rivera,1976-09-30,F,S,2,1,2,Partial College,Clerical,Europe,United Kingdom,England,Esher-Molesey,40000.00,2013-12-27
28760,Lucas Hall,1981-05-19,M,M,3,1,0,Partial College,Clerical,North America,United States,Oregon,Corvallis,40000.00,2013-12-07
28761,Robert Campbell,1981-04-17,M,S,3,0,0,Partial College,Clerical,North America,United States,California,Downey,40000.00,2011-05-05
28762,Aaron Henderson,1980-05-11,M,M,3,1,2,Partial College,Clerical,North America,United States,Oregon,Oregon City,40000.00,2014-01-02
28763,Mohamed Pal,1980-01-20,F,S,3,1,2,Partial College,Clerical,North America,United States,California,Burlingame,40000.00,2011-05-16
28764,Frank Rubio,1979-08-10,M,S,3,0,2,Partial College,Clerical,North America,United States,California,Colma,40000.00,2013-02-08
28765,Abigail Gonzales,1979-08-25,F,M,0,1,0,Graduate Degree,Skilled Manual,North America,United States,California,San Carlos,50000.00,2011-05-11
28766,Joe Alonso,1986-01-30,M,S,3,1,2,Partial College,Clerical,North America,Canada,Alberta,Calgary,40000.00,2012-01-05
28767,Gilbert Hu,1981-02-23,M,M,3,1,2,Partial College,Clerical,North America,Canada,British Columbia,Cliffside,40000.00,2013-05-26
28768,Emmanuel Rodriguez,1972-01-01,M,S,0,0,0,Graduate Degree,Skilled Manual,North America,United States,Washington,Burien,80000.00,2013-11-01
28769,Brianna Foster,1972-03-06,F,S,0,1,0,Graduate Degree,Skilled Manual,North America,United States,Washington,Everett,80000.00,2011-05-23
28770,Sebastian James,1971-12-30,M,M,0,1,0,Graduate Degree,Skilled Manual,North America,United States,Oregon,W. Linn,80000.00,2011-05-13
28771,Katherine Russell,1960-02-05,F,S,3,0,2,Partial High School,Manual,North America,Canada,British Columbia,Shawnee,20000.00,2013-12-26
28772,Eric Hughes,1965-04-23,M,M,1,1,1,High School,Clerical,North America,United States,Oregon,W. Linn,30000.00,2011-05-07
28773,Gerald Malhotra,1965-09-23,M,S,1,0,1,High School,Clerical,North America,United States,California,Beverly Hills,30000.00,2013-06-25
28774,Latasha Rowe,1976-05-13,F,M,1,1,1,High School,Clerical,North America,United States,California,Concord,30000.00,2011-05-07
28775,Morgan Anderson,1959-11-23,F,M,1,1,1,Partial College,Clerical,North America,United States,California,Lemon Grove,40000.00,2011-05-15
28776,Abigail Morris,1966-10-07,F,S,3,1,2,Partial High School,Clerical,North America,United States,California,West Covina,20000.00,2013-07-15
28777,Brittany Wood,1960-12-14,F,S,3,1,2,Partial High School,Clerical,North America,United States,Washington,Yakima,20000.00,2013-11-24
28778,Maurice Sharma,1966-09-06,M,M,1,1,1,High School,Clerical,North America,Canada,British Columbia,Cliffside,30000.00,2011-08-02
28779,Morgan Reed,1960-10-12,F,S,1,0,1,High School,Clerical,North America,Canada,British Columbia,Sooke,30000.00,2013-09-24
28780,Melissa Griffin,1961-07-06,F,M,3,0,2,Partial High School,Clerical,North America,United States,Washington,Seattle,20000.00,2013-06-13
28781,Alex Collins,1961-11-12,M,S,3,0,2,Partial High School,Clerical,North America,United States,California,San Carlos,20000.00,2013-08-05
28782,Cody Howard,1961-09-08,M,M,2,1,2,High School,Skilled Manual,North America,United States,California,Coronado,30000.00,2014-01-22
28783,Makayla Rivera,1963-01-03,F,M,2,1,2,Partial High School,Clerical,North America,United States,Oregon,Lebanon,20000.00,2013-04-28
28784,Briana Gomez,1974-06-17,F,M,2,1,2,Partial High School,Clerical,North America,United States,California,Chula Vista,20000.00,2013-12-21
28785,Jose Foster,1963-02-25,M,S,2,1,2,Partial High School,Clerical,North America,United States,California,Grossmont,20000.00,2013-06-21
28786,Erick Prasad,1968-07-19,M,M,2,0,2,Partial High School,Clerical,North America,United States,Washington,Burien,20000.00,2013-05-27
28787,Gabrielle Wood,1962-10-03,F,M,2,0,2,Partial High School,Clerical,North America,United States,Washington,Bremerton,20000.00,2013-09-26
28788,Dominique Martinez,1963-04-08,F,M,2,1,2,High School,Skilled Manual,North America,United States,California,Colma,30000.00,2013-01-28
28789,Elijah Zhang,1962-09-08,M,S,2,1,2,High School,Skilled Manual,North America,United States,California,Coronado,30000.00,2014-01-28
28790,Seth Howard,1964-02-07,M,S,2,1,2,High School,Skilled Manual,North America,United States,Oregon,Lake Oswego,30000.00,2011-05-04
28791,Richard Johnston,1964-01-02,M,M,1,1,1,Partial College,Clerical,North America,United States,Washington,Spokane,40000.00,2013-02-26
28792,Henry Stone,1963-09-06,M,S,2,1,1,Partial College,Clerical,North America,United States,Washington,Burien,40000.00,2011-05-06
28793,Alexander Jackson,1963-11-11,M,M,2,0,1,Partial College,Clerical,North America,United States,Washington,Puyallup,40000.00,2013-02-21
28794,Juan Cooper,1965-04-30,M,S,2,0,1,Partial College,Clerical,North America,United States,Oregon,W. Linn,40000.00,2011-05-04
28795,Jesse Allen,1970-01-10,M,S,2,0,1,Partial College,Clerical,North America,United States,California,Newport Beach,40000.00,2011-05-16
28796,Cameron Coleman,1965-04-23,M,M,2,0,1,Partial College,Clerical,North America,United States,California,Beverly Hills,40000.00,2013-04-02
28797,Alexandra Wood,1965-04-16,F,S,2,0,1,Partial College,Clerical,North America,United States,California,Oakland,40000.00,2011-05-19
28798,Timothy Phillips,1970-06-13,M,S,2,0,1,Partial College,Clerical,North America,Canada,British Columbia,Royal Oak,40000.00,2012-02-24
28799,Amber Nelson,1964-12-11,F,S,2,0,1,Partial College,Clerical,North America,United States,California,Glendale,40000.00,2011-05-19
28800,Mason Sanchez,1964-09-03,M,S,2,0,1,Partial College,Clerical,North America,United States,California,Burlingame,40000.00,2013-11-07
28801,Katelyn Hall,1978-02-10,F,S,0,0,0,Graduate Degree,Skilled Manual,North America,United States,Washington,Everett,60000.00,2013-06-25
28802,Allison Nelson,1983-09-13,F,M,0,1,0,Graduate Degree,Skilled Manual,North America,Canada,British Columbia,Newton,60000.00,2012-02-01
28803,Gabriella Edwards,1977-07-03,F,S,0,0,0,Graduate Degree,Skilled Manual,North America,United States,Washington,Kirkland,60000.00,2013-04-27
28804,Wyatt Allen,1978-06-12,M,S,0,1,0,Graduate Degree,Skilled Manual,North America,United States,California,Burbank,60000.00,2011-06-04
28805,Marissa Bennett,1978-02-17,F,M,0,1,0,Graduate Degree,Skilled Manual,North America,United States,California,Mill Valley,60000.00,2011-06-25
28806,Randall Hernandez,1979-05-19,M,S,0,0,0,Graduate Degree,Skilled Manual,North America,United States,Utah,Cedar City,40000.00,2013-03-21
28807,Maria Cox,1979-03-12,F,M,0,1,0,Graduate Degree,Skilled Manual,North America,United States,Oregon,Corvallis,40000.00,2011-06-10
28808,Trinity Watson,1979-05-19,F,S,0,0,0,Graduate Degree,Skilled Manual,North America,United States,Washington,Lynnwood,40000.00,2013-06-30
28809,Isaac Cooper,1984-09-16,M,M,1,1,0,Graduate Degree,Skilled Manual,North America,United States,Oregon,W. Linn,40000.00,2013-04-05
28810,Kaylee Blue,1978-10-15,F,M,1,1,0,Graduate Degree,Skilled Manual,North America,United States,California,Coronado,40000.00,2013-02-21
28811,Caleb Phillips,1978-08-12,M,M,1,0,0,Graduate Degree,Skilled Manual,North America,United States,California,Imperial Beach,40000.00,2013-08-11
28812,Brianna Watson,1978-10-19,F,M,1,1,0,Graduate Degree,Skilled Manual,North America,United States,California,Novato,40000.00,2013-08-14
28813,Cameron Washington,1977-05-05,M,M,4,1,3,High School,Skilled Manual,North America,United States,California,Redwood City,40000.00,2013-03-13
28814,Anna Butler,1976-09-18,F,M,1,1,0,Graduate Degree,Skilled Manual,North America,United States,Washington,Burien,50000.00,2013-11-26
28815,Lauren James,1982-04-21,F,M,1,1,0,Graduate Degree,Skilled Manual,North America,United States,California,Torrance,50000.00,2013-11-18
28816,Jessica Cox,1977-01-10,F,S,1,1,0,Graduate Degree,Skilled Manual,North America,United States,Oregon,Corvallis,50000.00,2013-08-21
28817,James Lee,1977-03-11,M,M,1,1,0,Graduate Degree,Skilled Manual,North America,Canada,British Columbia,Oak Bay,50000.00,2013-02-21
28818,Dwayne Hernandez,1977-10-30,M,M,1,0,0,Graduate Degree,Skilled Manual,North America,Canada,British Columbia,Cliffside,60000.00,2012-02-12
28819,Grace Bennett,1978-04-10,F,M,1,1,0,Graduate Degree,Skilled Manual,North America,Canada,British Columbia,Newton,60000.00,2012-02-03
28820,Naomi Alvarez,1978-01-17,F,M,1,1,0,Bachelors,Skilled Manual,North America,United States,Washington,Bellingham,60000.00,2011-06-21
28821,Blake Jackson,1978-01-17,M,M,1,1,0,Bachelors,Skilled Manual,North America,United States,Washington,Issaquah,60000.00,2011-06-11
28822,Amanda Alexander,1978-01-16,F,M,1,1,0,Bachelors,Skilled Manual,North America,United States,Washington,Issaquah,60000.00,2011-06-30
28823,Xavier Brown,1978-05-17,M,M,1,1,0,Graduate Degree,Skilled Manual,North America,United States,Washington,Olympia,60000.00,2011-06-22
28824,Brandon Gonzales,1978-05-08,M,S,1,1,0,Graduate Degree,Skilled Manual,North America,United States,Washington,Redmond,60000.00,2011-06-22
28825,Caleb Hernandez,1978-02-01,M,M,1,1,0,Graduate Degree,Skilled Manual,North America,United States,Washington,Renton,60000.00,2011-06-05
28826,Jack Sharma,1978-01-10,M,M,1,1,0,Graduate Degree,Skilled Manual,North America,United States,Oregon,Woodburn,60000.00,2011-06-28
28827,Joshua Robinson,1983-03-23,M,M,1,1,0,Graduate Degree,Professional,North America,United States,California,Coronado,60000.00,2011-06-02
28828,Andrea Murphy,1978-04-23,F,S,2,1,0,Graduate Degree,Professional,North America,United States,California,Santa Monica,70000.00,2011-06-09
28829,Robert Bryant,1975-08-15,M,M,1,0,0,Bachelors,Skilled Manual,North America,United States,California,Berkeley,40000.00,2011-05-31
28830,Matthew Smith,1975-12-21,M,M,1,1,0,Bachelors,Skilled Manual,North America,United States,Washington,Port Orchard,40000.00,2011-06-16
28831,Elizabeth Harris,1975-07-15,F,M,1,1,0,Bachelors,Skilled Manual,North America,United States,California,Imperial Beach,40000.00,2011-06-20
28832,Joseph Rodriguez,1975-11-02,M,M,1,1,0,Bachelors,Skilled Manual,North America,Canada,British Columbia,Sooke,40000.00,2012-02-04
28833,Abigail Harris,1975-05-03,F,M,1,1,1,Bachelors,Skilled Manual,North America,United States,Washington,Edmonds,60000.00,2011-06-10
28834,Natalie Hill,1974-10-26,F,M,2,1,0,Bachelors,Skilled Manual,North America,Canada,British Columbia,Victoria,60000.00,2012-02-17
28835,Elijah Phillips,1974-09-22,M,S,2,0,0,Bachelors,Skilled Manual,North America,United States,California,Coronado,60000.00,2011-06-19
28836,Lauren Cook,1977-02-04,F,S,1,0,0,Graduate Degree,Professional,North America,Canada,British Columbia,Metchosin,60000.00,2012-02-15
28837,Victoria Rodriguez,1977-04-18,F,M,1,0,0,Graduate Degree,Professional,North America,Canada,British Columbia,Oak Bay,60000.00,2012-02-09
28838,Jasmine Ross,1977-04-24,F,S,1,0,0,Graduate Degree,Professional,North America,United States,Washington,Bremerton,60000.00,2011-06-11
28839,Connor Parker,1982-04-09,M,M,1,1,0,Graduate Degree,Professional,North America,United States,Oregon,W. Linn,60000.00,2011-06-30
28840,Valerie Harrison,1977-01-08,F,S,2,0,0,Graduate Degree,Professional,North America,United States,California,Burbank,70000.00,2011-06-14
28841,Samuel Gonzales,1977-05-05,M,M,2,1,0,Graduate Degree,Professional,North America,United States,California,Colma,70000.00,2011-06-25
